Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HomeTeamLP,AwayTeamLP,HTFormPts,ATFormPts,HTEloRatings,ATEloRatings,numbers,Avg_HST,Avg_AST
2013-11-30,Spanish La Liga,Elche,Ath Madrid,0,2,A,2,4,16,1,5,13,1634.693359,1908.234375,5999,2.8,4.8
2013-11-24,Spanish La Liga,Elche,Valencia,2,1,H,3,8,16,8,5,4,1635.330444,1780.223145,5980,2.8,4.8
2013-10-26,Spanish La Liga,Elche,Granada,0,1,A,1,3,16,15,9,4,1642.482544,1652.560669,5870,3.4,3.8
2013-09-25,Spanish La Liga,Elche,Real Madrid,1,2,A,3,5,16,3,3,13,1606.782593,2027.354492,5656,3.2,4.4
2013-09-16,Spanish La Liga,Elche,Valladolid,0,0,D,5,4,16,19,2,3,1620.392212,1659.698242,5599,3,3.8
2013-08-24,Spanish La Liga,Elche,Sociedad,1,1,D,2,4,16,7,0,11,1610.540649,1821.812988,5432,2.4,4
2013-05-10,Spanish La Liga,Elche,Espanol,2,1,H,6,3,16,14,5,7,1623.946533,1709.092285,5152,2.6,3.8
2013-04-11,Spanish La Liga,Elche,Villarreal,0,1,A,0,6,16,6,10,6,1633.085571,1678.007324,4947,1.6,3.8
2022-04-21,Spain La Liga,Espanol,Vallecano,0,1,A,2,2,14,11,7,3,1660.583008,1609.056519,26799,2.4,3
2022-04-10,Spain La Liga,Espanol,Celta,1,0,H,2,5,14,12,7,4,1658.453125,1714.262451,26699,2.8,3.4
2022-03-20,Spain La Liga,Espanol,Mallorca,1,0,H,3,3,14,16,6,0,1653.737549,1593.99707,26555,3.2,4
2022-03-05,Spain La Liga,Espanol,Getafe,2,0,H,1,3,14,15,2,6,1635.939453,1656.428955,26345,3.2,3.8
2022-02-20,Spain La Liga,Espanol,Sevilla,1,1,D,4,2,14,3,2,9,1638.712891,1840.258789,26191,4.6,4.2
2022-02-13,Spain La Liga,Espanol,Barcelona,2,2,D,4,4,14,2,4,11,1633.25415,1844.166992,26102,4.4,4.4
2022-01-21,Spain La Liga,Espanol,Betis,1,4,A,4,8,14,5,7,7,1650.647949,1739.583984,25861,4,4.4
2022-01-10,Spain La Liga,Espanol,Elche,1,2,A,3,2,14,13,9,5,1663.247803,1582.016724,25753,3.6,3.6
2021-12-11,Spain La Liga,Espanol,Levante,4,3,H,8,5,14,20,6,2,1654.969238,1596.857056,25359,4.6,4.2
2021-12-09,Spanish La Liga,Espanol,Ath Madrid,1,2,A,3,3,11,4,3,13,1651.682129,1854.732788,25302,4.2,4.2
2021-11-28,Spain La Liga,Espanol,Sociedad,1,0,H,2,4,14,6,5,9,1646.263916,1764.035156,25103,4.2,5
2021-11-28,Spanish La Liga,Espanol,Sociedad,1,0,H,2,4,11,5,5,9,1646.263916,1764.035156,25121,4.4,5.6
2021-11-12,Spanish La Liga,Espanol,Levante,4,3,H,8,5,11,20,6,2,1655.972534,1600.922119,24872,5.2,5.2
2021-11-06,Spain La Liga,Espanol,Granada,2,0,H,6,5,14,18,8,8,1646.130615,1659.447144,24799,4.8,4.6
2021-10-26,Spain La Liga,Espanol,Ath Bilbao,1,1,D,3,7,14,8,10,8,1662.064575,1728.614868,24571,4.4,4.4
2021-10-26,Spanish La Liga,Espanol,Ath Bilbao,1,1,D,3,7,11,9,10,8,1662.064575,1728.614868,24569,4.2,3.4
2021-10-18,Spain La Liga,Espanol,Cadiz,2,0,H,6,2,14,17,7,5,1648.637939,1596.46814,24420,4,2.4
2021-10-18,Spanish La Liga,Espanol,Cadiz,2,0,H,6,2,11,19,7,5,1648.637939,1596.46814,24427,3.4,2.4
2021-10-03,Spain La Liga,Espanol,Real Madrid,2,1,H,4,4,14,1,4,13,1634.746704,1924.064941,24247,3.4,3
2021-09-22,Spain La Liga,Espanol,Alaves,1,0,H,2,2,14,19,3,0,1641.338745,1594.051025,24034,3.4,3
2021-09-22,Spanish La Liga,Espanol,Alaves,1,0,H,2,2,11,17,3,0,1641.338745,1594.051025,24025,3.6,3.8
2021-08-21,Spanish La Liga,Espanol,Villarreal,0,0,D,3,2,11,8,2,7,1648.567383,1815.498901,23799,4.6,4
2021-06-11,Spanish La Liga,Espanol,Granada,2,0,H,6,5,11,13,8,8,1645.9823,1671.792847,23621,4.2,4.2
2021-03-10,Spanish La Liga,Espanol,Real Madrid,2,1,H,4,4,11,1,4,13,1625.282715,1901.198608,22754,4,4.4
2020-12-07,Spanish La Liga,Espanol,Eibar,0,2,A,3,6,20,14,0,7,1638.72876,1668.752075,21491,3.8,5.2
2020-09-02,Spanish La Liga,Espanol,Mallorca,1,0,H,7,3,20,19,5,3,1607.456543,1603.863281,20891,5,4
2020-07-19,Spanish La Liga,Espanol,Celta,0,0,D,1,3,20,17,0,2,1608.138062,1668.741821,20715,4,3.8
2020-06-28,Spanish La Liga,Espanol,Real Madrid,0,1,A,5,6,20,1,4,12,1643.304321,1904.043091,20479,4.4,4.6
2020-06-20,Spanish La Liga,Espanol,Levante,1,3,A,3,8,20,12,5,6,1661.517212,1685.892456,20381,4,4
2020-06-13,Spanish La Liga,Espanol,Alaves,2,0,H,9,0,20,16,5,8,1646.186035,1684.82312,20312,4,2.8
2020-05-07,Spanish La Liga,Espanol,Leganes,0,1,A,2,2,20,18,1,2,1646.186035,1644.686035,20169,3,3.8
2020-04-01,Spanish La Liga,Espanol,Barcelona,2,2,D,3,7,20,2,2,11,1646.186035,1966.135254,20099,3,3.8
2020-01-25,Spanish La Liga,Espanol,Ath Bilbao,1,1,D,3,3,20,11,5,4,1660.045166,1749.729492,19653,3,3.4
2020-01-03,Spanish La Liga,Espanol,Ath Madrid,1,1,D,3,2,20,3,5,8,1641.381226,1861.153442,19452,2.8,4
2019-12-15,Spanish La Liga,Espanol,Betis,2,2,D,4,5,20,15,1,10,1652.053223,1697.209717,19284,2.8,4.6
2019-11-24,Spanish La Liga,Espanol,Getafe,1,1,D,2,2,20,8,3,10,1682.541382,1754.339722,19062,3,4.2
2019-10-20,Spanish La Liga,Espanol,Villarreal,0,1,A,3,5,20,5,4,9,1685.516602,1741.858276,18758,3,4.6
2019-09-29,Spanish La Liga,Espanol,Valladolid,0,2,A,2,6,20,13,5,3,1700.339355,1619.493164,18591,3.2,4
2019-09-22,Spanish La Liga,Espanol,Sociedad,1,3,A,3,5,20,6,7,7,1712.247803,1734.753784,18493,3.2,4
2019-09-02,Spanish La Liga,Espanol,Vallecano,2,1,H,5,3,7,20,4,10,1710.609497,1587.564941,18328,3,3.6
2019-08-18,Spanish La Liga,Espanol,Sevilla,0,2,A,2,4,20,4,11,7,1741.763306,1746.144165,18226,3,3.6
2019-05-18,Spanish La Liga,Espanol,Sociedad,2,0,H,4,2,7,9,9,9,1727.356201,1724.310181,17981,2.8,3.2
2019-04-24,Spanish La Liga,Espanol,Celta,1,1,D,2,6,7,17,8,10,1703.896484,1673.359131,17778,2.6,3.4
2019-04-13,Spanish La Liga,Espanol,Alaves,2,1,H,2,3,7,11,5,5,1694.808716,1708.362793,17622,2.6,3
2019-04-05,Spanish La Liga,Espanol,Ath Madrid,3,0,H,5,3,7,2,9,12,1683.87146,1901.03833,17539,3,3.2
2019-04-01,Spanish La Liga,Espanol,Leganes,1,0,H,1,2,7,13,0,9,1683.84021,1679.461548,17506,2.6,3.2
2019-03-17,Spanish La Liga,Espanol,Sevilla,0,1,A,3,3,7,6,9,4,1693.738037,1752.372192,17420,3.6,3.4
2019-02-22,Spanish La Liga,Espanol,Huesca,1,1,D,2,4,7,19,5,7,1702.217041,1609.473145,17123,4.2,4.6
2019-02-11,Spanish La Liga,Espanol,Valencia,1,2,A,4,4,20,9,3,8,1691.260254,1791.797974,17031,4.8,5.4
2019-02-04,Spanish La Liga,Espanol,Getafe,1,1,D,3,3,7,5,5,10,1686.871216,1755.505981,16973,4.6,5.8
2019-02-03,Spanish La Liga,Espanol,Valladolid,3,1,H,6,3,7,16,6,4,1684.063477,1626.476074,16933,4.6,6.2
2019-01-27,Spanish La Liga,Espanol,Real Madrid,2,4,A,6,9,7,3,3,10,1690.707397,1913.150146,16838,5.4,7.8
2019-01-12,Spanish La Liga,Espanol,Osasuna,2,4,A,5,8,20,10,4,8,1706.506714,1585.440674,16667,5.6,7
2019-01-09,Spanish La Liga,Espanol,Granada,0,3,A,3,6,20,7,10,1,1706.506714,1583.800659,16637,5.6,5.6
2018-12-16,Spanish La Liga,Espanol,Betis,1,3,A,3,5,7,10,3,10,1717.476074,1725.269043,16452,6.8,5.2
2018-11-25,Spanish La Liga,Espanol,Girona,1,3,A,10,11,7,18,10,8,1761.06897,1686.540039,16269,8,5
2018-11-03,Spanish La Liga,Espanol,Sociedad,2,1,H,7,5,11,12,7,7,1759.055176,1729.070557,16110,6.6,4.6
2018-09-25,Spanish La Liga,Espanol,Eibar,1,0,H,5,1,7,12,7,7,1738.404175,1720.605957,15684,7.6,4.8
2018-09-16,Spanish La Liga,Espanol,Levante,1,0,H,9,4,7,15,10,7,1734.452148,1703.756592,15599,8,5.2
2018-08-26,Spanish La Liga,Espanol,Valencia,2,0,H,9,4,7,4,11,8,1730.26355,1799.35144,15499,6.8,4.8
2018-08-12,Spanish La Liga,Espanol,Barcelona,0,4,A,3,9,7,1,4,10,1727.880493,2025.639526,15422,6.4,4.4
2018-07-10,Spanish La Liga,Espanol,Villarreal,3,1,H,12,6,7,14,7,7,1727.684204,1759.340942,15371,6.6,2.8
2018-05-13,Spanish La Liga,Espanol,Malaga,4,1,H,7,3,11,20,7,3,1706.664063,1589.935303,15215,4.6,2
2018-05-11,Spanish La Liga,Espanol,Ath Bilbao,1,0,H,3,2,7,8,11,4,1706.664063,1713.176025,15183,4.6,2.4
2018-04-28,Spanish La Liga,Espanol,Las Palmas,1,1,D,7,2,11,19,4,0,1688.557373,1544.25647,15059,4.6,2.6
2018-04-18,Spanish La Liga,Espanol,Eibar,0,1,A,4,1,11,9,4,1,1680.607666,1682.893433,14933,3.2,3.6
2018-04-02,Spanish La Liga,Espanol,Barcelona,1,1,D,2,2,11,1,7,15,1692.084229,2046.820557,14749,3,4
2018-02-27,Spanish La Liga,Espanol,Real Madrid,1,0,H,7,5,11,3,4,13,1681.981323,2002.097534,14457,3.2,4.4
2018-02-18,Spanish La Liga,Espanol,Villarreal,1,1,D,3,3,11,5,3,9,1688.976074,1746.96936,14337,2.6,3.6
2018-01-20,Spanish La Liga,Espanol,Sevilla,0,3,A,0,7,11,7,8,1,1699.085815,1744.474365,14034,3,3.8
2018-01-14,Spanish La Liga,Espanol,Ath Bilbao,1,1,D,3,3,11,16,7,11,1699.805542,1754.341064,13973,3.8,3
2018-01-04,Spanish La Liga,Espanol,Alaves,0,0,D,3,4,11,14,8,3,1691.021851,1650.063232,13862,3.8,3.4
2017-12-22,Spanish La Liga,Espanol,Ath Madrid,1,0,H,4,1,11,2,4,13,1678.311646,1936.869995,13764,4,3.4
2017-11-27,Spanish La Liga,Espanol,Getafe,1,0,H,5,4,11,8,5,8,1702.033081,1682.88501,13493,4.4,3.8
2017-11-19,Spanish La Liga,Espanol,Valencia,0,2,A,4,3,11,4,5,15,1706.628906,1777.702759,13394,4.6,4
2017-11-12,Spanish La Liga,Espanol,Girona,0,1,A,3,5,11,10,6,8,1706.628906,1636.635498,13336,4.2,4.4
2017-10-30,Spanish La Liga,Espanol,Betis,1,0,H,4,4,11,6,6,10,1713.971558,1665.277466,13253,4.6,4.6
2017-10-13,Spanish La Liga,Espanol,Levante,0,0,D,6,3,11,15,7,5,1726.896851,1657.089233,13004,4.4,4
2017-10-03,Spanish La Liga,Espanol,Las Palmas,4,3,H,6,5,8,14,4,4,1726.896851,1630.907837,12959,3.6,5
2017-10-02,Spanish La Liga,Espanol,Sociedad,1,2,A,2,5,8,6,10,9,1726.896851,1753.217896,12954,3.6,4
2017-09-24,Spanish La Liga,Espanol,La Coruna,4,1,H,5,6,11,18,5,4,1729.397217,1649.929077,12864,4,3.6
2017-09-18,Spanish La Liga,Espanol,Celta,2,1,H,3,1,11,13,4,4,1719.679077,1699.40686,12783,3.6,3
2017-08-27,Spanish La Liga,Espanol,Leganes,0,1,A,2,8,11,17,7,8,1731.044434,1639.410522,12656,3.6,4.6
2017-08-04,Spanish La Liga,Espanol,Alaves,1,0,H,6,0,8,9,7,7,1723.76709,1713.693115,12544,3.6,3.6
2017-06-01,Spanish La Liga,Espanol,La Coruna,1,1,D,4,3,8,16,10,6,1720.121826,1647.783203,12439,3.4,4.2
2017-05-13,Spanish La Liga,Espanol,Valencia,0,1,A,3,3,8,12,7,4,1724.821899,1705.938965,12342,3.8,3.8
2017-04-29,Spanish La Liga,Espanol,Barcelona,0,3,A,3,9,8,2,7,12,1724.225098,2004.663818,12212,4.8,4.2
2017-04-22,Spanish La Liga,Espanol,Ath Madrid,0,1,A,2,3,8,3,10,13,1729.775879,1961.594238,12147,5.8,3.2
2017-03-31,Spanish La Liga,Espanol,Betis,2,1,H,5,3,8,15,8,7,1719.151978,1666.287476,11992,6.2,3.2
2017-02-26,Spanish La Liga,Espanol,Osasuna,3,0,H,6,1,8,19,9,1,1701.99707,1547.430786,11904,6.4,3.6
2017-01-29,Spanish La Liga,Espanol,Sevilla,3,1,H,8,5,8,4,7,15,1699.148438,1863.346191,11743,6.2,4
2017-01-21,Spanish La Liga,Espanol,Granada,3,1,H,8,4,8,20,5,5,1693.432983,1614.932983,11683,5,3.8
2016-11-26,Spanish La Liga,Espanol,Leganes,3,0,H,4,3,8,17,9,3,1686.265015,1623.70459,11393,3.8,4.4
2016-11-12,Spanish La Liga,Espanol,Sp Gijon,2,1,H,6,5,8,18,11,4,1681.782104,1658.049194,11322,3.6,4.8
2016-10-22,Spanish La Liga,Espanol,Eibar,3,3,D,5,3,8,10,5,5,1684.318481,1673.276123,11198,2.8,4.4
2016-09-25,Spanish La Liga,Espanol,Celta,0,2,A,2,4,8,13,5,4,1693.094727,1749.479126,11026,2,5
2016-09-18,Spanish La Liga,Espanol,Real Madrid,0,2,A,2,7,8,1,5,15,1687.320801,2074.256104,10939,3.2,4.4
2016-09-04,Spanish La Liga,Espanol,Ath Madrid,1,3,A,3,5,13,3,8,12,1686.098022,1980.848877,10883,3.4,3
2016-08-26,Spanish La Liga,Espanol,Malaga,2,2,D,2,3,8,11,6,7,1686.811646,1742.808472,10804,4.2,3.6
2016-08-02,Spanish La Liga,Espanol,Sociedad,0,5,A,1,6,13,9,2,8,1698.209229,1760.677124,10718,4.4,3.2
2016-07-03,Spanish La Liga,Espanol,Vallecano,2,1,H,8,1,13,18,6,6,1698.209229,1703.062134,10688,5.6,2.8
2016-06-11,Spanish La Liga,Espanol,Ath Bilbao,0,0,D,3,0,8,7,6,7,1698.209229,1846.062988,10648,4.6,3.8
2016-05-15,Spanish La Liga,Espanol,Eibar,4,2,H,7,8,13,14,4,5,1686.856323,1670.098633,10587,5.8,4.4
2016-04-19,Spanish La Liga,Espanol,Celta,1,1,D,3,1,13,6,5,11,1688.443726,1780.14856,10388,4.6,3
2016-03-20,Spanish La Liga,Espanol,Ath Bilbao,2,1,H,7,4,13,5,10,12,1683.508789,1839.606079,10293,4.2,3.2
2016-03-03,Spanish La Liga,Espanol,Betis,0,3,A,3,6,13,10,6,6,1689.866333,1680.154053,10197,3.8,3.4
2016-02-20,Spanish La Liga,Espanol,La Coruna,1,0,H,9,3,13,15,1,5,1665.247803,1710.537354,10101,4.6,2.2
2016-02-10,Spanish La Liga,Espanol,Villarreal,0,0,D,1,1,8,5,5,11,1660.885986,1806.166504,10030,3.2,2.4
2016-02-01,Spanish La Liga,Espanol,Barcelona,0,0,D,1,2,13,1,4,11,1682.135254,2058.905273,9955,3.6,3.8
2016-01-23,Spanish La Liga,Espanol,Villarreal,2,2,D,5,5,13,4,4,13,1683.608521,1802.750977,9875,3.6,3.8
2016-01-05,Spanish La Liga,Espanol,Sevilla,1,0,H,7,0,13,7,2,4,1699.827148,1824.344238,9786,3.2,3.8
2015-12-19,Spanish La Liga,Espanol,Las Palmas,1,0,H,2,4,13,11,4,7,1693.146973,1630.290283,9688,2.8,4.6
2015-12-09,Spanish La Liga,Espanol,Real Madrid,0,6,A,3,8,13,2,6,11,1708.214355,2036.863647,9616,2.8,4.4
2015-12-04,Spanish La Liga,Espanol,Ath Bilbao,1,0,H,1,2,10,7,6,10,1707.211914,1800.545776,9594,2.8,3.8
2015-11-21,Spanish La Liga,Espanol,Malaga,2,0,H,3,5,13,8,4,6,1701.700317,1690.57312,9505,2.8,4.4
2015-09-22,Spanish La Liga,Espanol,Valencia,1,0,H,5,4,13,12,6,9,1738.793091,1867.779785,9175,2.8,3.8
2015-08-22,Spanish La Liga,Espanol,Getafe,1,0,H,2,3,13,19,7,1,1741.993042,1655.326782,8993,2.4,4.4
2015-08-02,Spanish La Liga,Espanol,Valencia,1,2,A,3,5,10,4,6,10,1740.871094,1887.612549,8885,2.4,4.8
2015-07-12,Spanish La Liga,Espanol,Levante,1,1,D,1,5,13,20,4,4,1740.682495,1682.972412,8867,3,5
2015-06-04,Spanish La Liga,Espanol,Elche,1,1,D,3,2,10,13,5,4,1738.664429,1680.930176,8769,3,5.2
2015-05-17,Spanish La Liga,Espanol,Real Madrid,1,4,A,3,7,10,2,8,13,1748.957031,2050.944092,8679,4.2,5.2
2015-04-25,Spanish La Liga,Espanol,Barcelona,0,2,A,2,5,10,1,9,13,1737.546143,2055.251465,8545,4.6,4.6
2015-04-01,Spanish La Liga,Espanol,Eibar,1,2,A,6,6,10,18,9,7,1707.390747,1633.880615,8411,5,4.4
2015-03-14,Spanish La Liga,Espanol,Ath Madrid,0,0,D,1,6,10,3,6,8,1702.015381,1954.100952,8331,5.6,3.4
2015-03-10,Spanish La Liga,Espanol,Sp Gijon,1,2,A,9,2,13,17,6,4,1702.244019,1647.092651,8291,6,2.6
2015-03-05,Spanish La Liga,Espanol,Vallecano,1,1,D,5,4,10,11,10,4,1707.458618,1677.257568,8277,5,3.2
2015-02-27,Spanish La Liga,Espanol,Cordoba,1,0,H,4,4,10,20,6,0,1703.634399,1595.520508,8233,4.8,3.6
2015-01-25,Spanish La Liga,Espanol,Almeria,3,0,H,9,1,10,19,9,6,1693.653564,1649.571289,8074,4.2,4.4
2015-01-17,Spanish La Liga,Espanol,Celta,1,0,H,3,2,10,8,6,1,1686.55896,1719.866699,8033,3.2,4.8
2015-01-11,Spanish La Liga,Espanol,Granada,1,1,D,4,5,13,16,6,3,1686.55896,1633.127808,7999,3,4.8
2014-12-14,Spanish La Liga,Espanol,Granada,2,1,H,4,6,10,17,4,3,1679.824341,1650.45874,7854,3.2,4
2014-12-01,Spanish La Liga,Espanol,Real Madrid,0,1,A,1,8,14,3,7,13,1678.2146,2075.746094,7786,3.2,3.2
2014-11-29,Spanish La Liga,Espanol,Levante,2,1,H,4,3,10,14,2,7,1671.219727,1699.679321,7742,4.6,2.2
2014-11-05,Spanish La Liga,Espanol,Osasuna,1,1,D,2,2,14,18,1,5,1683.725342,1624.202393,7664,4.6,2.6
2014-10-26,Spanish La Liga,Espanol,La Coruna,0,0,D,5,1,10,16,8,3,1693.611938,1636.387329,7597,5.4,2.8
2014-09-25,Spanish La Liga,Espanol,Getafe,2,0,H,4,2,10,15,2,6,1682.148682,1687.843628,7444,4.8,3.8
2014-09-20,Spanish La Liga,Espanol,Malaga,2,2,D,8,3,10,9,2,8,1682.540039,1741.438354,7382,5,3.6
2014-09-11,Spanish La Liga,Espanol,Villarreal,1,1,D,4,5,10,6,5,6,1691.008545,1787.034668,7307,4.2,3.8
2014-09-03,Spanish La Liga,Espanol,Elche,3,1,H,6,3,14,16,7,8,1691.008545,1672.458496,7282,4,3.2
2014-08-30,Spanish La Liga,Espanol,Sevilla,1,2,A,2,6,10,5,2,5,1697.498291,1836.484619,7228,3.2,3.6
2014-07-02,Spanish La Liga,Espanol,Granada,1,0,H,5,1,14,15,4,4,1699.514282,1670.785767,7037,3,4
2014-05-10,Spanish La Liga,Espanol,Sociedad,2,0,H,4,4,10,12,5,5,1703.419067,1812.658081,6929,2.6,4.4
2014-04-27,Spanish La Liga,Espanol,Almeria,1,2,A,3,2,14,17,4,1,1712.384033,1642.547119,6887,3,4.4
2014-04-13,Spanish La Liga,Espanol,Vallecano,2,2,D,2,5,14,12,4,10,1718.58728,1691.863281,6784,3,4.4
2014-03-29,Spanish La Liga,Espanol,Barcelona,0,1,A,1,8,14,2,8,12,1719.805908,2041.101563,6697,4,4.2
2014-03-22,Spanish La Liga,Espanol,Levante,0,0,D,3,3,14,10,7,7,1711.195068,1710.533569,6618,4.6,2.8
2014-02-24,Spanish La Liga,Espanol,Villarreal,1,2,A,6,4,14,6,10,6,1702.033936,1745.118652,6508,4.8,3.4
2014-01-18,Spanish La Liga,Espanol,Celta,1,0,H,3,2,14,9,4,7,1680.886963,1646.912109,6270,4.6,3.4
2013-12-22,Spanish La Liga,Espanol,Valladolid,4,2,H,7,4,14,19,4,4,1682.248169,1662.101807,6152,4.6,4
2013-12-01,Spanish La Liga,Espanol,Celta,1,0,H,4,1,13,17,6,4,1681.885742,1651.755127,6035,3.8,3.2
2013-11-30,Spanish La Liga,Espanol,Sociedad,1,2,A,4,6,14,7,4,10,1689.72229,1772.116699,6011,3.4,3.8
2013-11-05,Spanish La Liga,Espanol,Real Madrid,1,1,D,5,4,13,2,7,15,1695.340454,2028.400391,5937,3.2,3.2
2013-10-29,Spanish La Liga,Espanol,Malaga,0,0,D,3,5,14,11,3,4,1697.796509,1728.68103,5897,3.4,3
2013-10-19,Spanish La Liga,Espanol,Ath Madrid,1,0,H,3,0,14,1,6,15,1696.77124,1907.734497,5808,3.4,2.4
2013-10-11,Spanish La Liga,Espanol,Sevilla,1,3,A,2,4,14,5,4,7,1696.77124,1748.018799,5795,3.2,3.2
2013-09-29,Spanish La Liga,Espanol,Getafe,0,2,A,3,3,14,13,10,7,1716.287231,1671.287842,5706,3.2,3.2
2013-09-23,Spanish La Liga,Espanol,Ath Bilbao,3,2,H,6,3,14,4,8,10,1716.478149,1703.690063,5649,4,3.6
2013-08-24,Spanish La Liga,Espanol,Valencia,3,1,H,3,2,14,8,2,12,1700.215942,1828.074463,5427,3.6,3.8
2013-05-26,Spanish La Liga,Espanol,Barcelona,0,2,A,2,4,13,1,4,13,1705.027832,2030.623901,5212,3,3.6
2013-04-28,Spanish La Liga,Espanol,Granada,0,1,A,2,4,13,15,11,2,1734.466919,1613.293579,5101,3,3.2
2013-04-13,Spanish La Liga,Espanol,Valencia,3,3,D,7,5,13,5,8,8,1731.596924,1808.013062,4963,3.6,3.2
2013-03-31,Spanish La Liga,Espanol,Sociedad,2,2,D,4,4,13,4,7,11,1718.561401,1780.765747,4908,3.6,2.8
2013-03-03,Spanish La Liga,Espanol,Valladolid,0,0,D,0,1,13,14,10,5,1703.422363,1707.536987,4789,3.4,2.6
2013-02-17,Spanish La Liga,Espanol,Betis,1,0,H,2,2,13,7,13,5,1702.757202,1723.88147,4696,4.4,3.2
2013-02-02,Spanish La Liga,Espanol,Levante,3,2,H,5,4,13,11,10,6,1679.14978,1748.630371,4618,4.8,4.2
2013-01-18,Spanish La Liga,Espanol,Mallorca,3,2,H,7,3,13,18,8,4,1669.584106,1693.698242,4499,4.6,4.8
2013-01-09,Spanish La Liga,Espanol,Betis,0,0,D,3,3,14,20,4,4,1662.879517,1743.71228,4455,5.2,5.4
2012-12-20,Spanish La Liga,Espanol,La Coruna,2,0,H,5,4,13,19,3,2,1654.669189,1682.591309,4352,5.2,5.6
2012-12-02,Spanish La Liga,Espanol,Zaragoza,0,2,A,4,7,14,16,9,2,1650.372559,1695.222168,4285,5.6,6
2012-11-25,Spanish La Liga,Espanol,Getafe,0,2,A,4,7,13,10,7,6,1661.703613,1705.109253,4244,5.8,5.8
2012-11-03,Spanish La Liga,Espanol,Vallecano,5,1,H,10,6,14,15,2,12,1683.050171,1665.855957,4098,5.6,5.4
2012-10-27,Spanish La Liga,Espanol,Malaga,0,0,D,3,4,13,6,5,10,1681.65271,1829.205811,4004,4.6,5.6
2012-10-21,Spanish La Liga,Espanol,Vallecano,3,2,H,7,6,13,8,2,4,1674.715576,1673.405029,3983,4.2,5.8
2012-10-11,Spanish La Liga,Espanol,Osasuna,0,3,A,5,6,13,16,8,4,1674.715576,1723.802734,3930,3.6,5.2
2012-09-30,Spanish La Liga,Espanol,Ath Madrid,0,1,A,3,5,13,3,1,13,1672.844727,1879.675903,3894,3.2,4.8
2012-09-16,Spanish La Liga,Espanol,Ath Bilbao,3,3,D,5,7,13,12,1,4,1675.0354,1752.871338,3764,5,4.6
2012-08-25,Spanish La Liga,Espanol,Zaragoza,1,2,A,1,5,13,20,1,12,1689.478271,1697.915894,3662,4.8,4.4
2012-08-01,Spanish La Liga,Espanol,Barcelona,1,1,D,4,3,14,2,7,12,1691.773438,2070.405518,3580,5.6,4.6
2012-07-12,Spanish La Liga,Espanol,Sevilla,2,2,D,3,4,13,9,4,4,1691.773438,1751.075317,3575,5.8,4.2
2012-07-04,Spanish La Liga,Espanol,Sociedad,2,2,D,12,4,14,12,8,6,1691.773438,1698.087769,3538,5.8,4.6
2012-05-13,Spanish La Liga,Espanol,Sevilla,1,1,D,4,6,14,9,3,4,1692.654663,1750.19397,3417,4.8,4.4
2012-04-28,Spanish La Liga,Espanol,Sp Gijon,0,3,A,5,6,14,19,5,6,1722.159668,1655.585205,3332,4.2,4
2012-04-15,Spanish La Liga,Espanol,Valencia,4,0,H,5,1,14,3,3,5,1715.471436,1853.207886,3247,4.4,3.8
2012-03-25,Spanish La Liga,Espanol,Malaga,1,2,A,3,6,14,4,7,13,1721.185425,1754.044678,3132,5,4.8
2012-03-19,Spanish La Liga,Espanol,Santander,3,1,H,7,3,14,20,4,2,1712.982056,1672.838867,3075,5,4.2
2012-02-25,Spanish La Liga,Espanol,Levante,1,2,A,1,4,14,6,8,2,1699.937622,1676.039429,2934,5.8,4.4
2012-01-28,Spanish La Liga,Espanol,Mallorca,1,0,H,6,5,14,8,11,7,1698.520874,1674.298828,2779,6.8,5
2012-01-21,Spanish La Liga,Espanol,Granada,3,0,H,8,6,14,17,8,4,1691.644775,1595.991577,2747,7,5
2011-11-27,Spanish La Liga,Espanol,Osasuna,1,2,A,3,3,14,7,8,8,1675.873779,1709.120239,2450,6.4,4.8
2011-11-12,Spanish La Liga,Espanol,Ath Madrid,4,2,H,11,4,14,5,2,9,1673.190552,1739.205811,2358,7,4.2
2011-11-09,Spanish La Liga,Espanol,Ath Bilbao,2,1,H,6,7,14,10,1,8,1673.190552,1746.644409,2333,6,4.2
2011-11-05,Spanish La Liga,Espanol,Valencia,2,2,D,7,5,8,3,5,9,1674.453369,1826.233887,2324,5.2,3
2011-10-27,Spanish La Liga,Espanol,Betis,1,0,H,5,5,14,13,9,3,1667.397705,1659.515137,2262,5.2,2.6
2011-09-22,Spanish La Liga,Espanol,Getafe,1,0,H,6,0,14,11,3,5,1660.545166,1649.642944,2025,4.8,2.4
2011-09-01,Spanish La Liga,Espanol,Zaragoza,4,0,H,6,4,8,13,6,5,1663.383301,1677.827515,1906,4.8,2.8
2011-06-11,Spanish La Liga,Espanol,Villarreal,0,0,D,2,1,14,18,9,5,1668.690308,1775.330933,1748,4.4,3
2011-05-21,Spanish La Liga,Espanol,Sevilla,2,3,A,7,3,8,5,4,9,1675.005493,1740.519409,1636,4.8,3.8
2011-04-17,Spanish La Liga,Espanol,Ath Madrid,2,2,D,3,4,8,7,4,10,1683.24231,1742.568115,1407,4.4,5.2
2011-03-13,Spanish La Liga,Espanol,La Coruna,2,0,H,6,2,8,18,3,9,1681.033081,1656.599243,1289,4.4,5.8
